#PicoHarp 300  Histogram Data			23.05.2020 18:39:43
#channels per curve
65536
#display curve no.
0	1	
#memory block no.
0	1	
#ns/channel
0,2560	0,2560	
#counts
1978	2211	
2049	2205	
2058	2162	
2055	2223	
2006	2285	
2006	2187	
2069	2234	
1970	2197	
2107	2261	
2128	2137	
2021	2228	
2024	2094	
2064	2068	
2087	2130	
2118	2126	
2034	2099	
2027	2136	
2072	1946	
2050	2070	
2073	2094	
2136	2016	
2103	2060	
2054	2038	
2108	2095	
2108	2047	
2197	2038	
2070	2031	
2108	1991	
2174	2000	
2075	2049	
2152	2010	
2172	1980	
2165	1996	
2170	2033	
2164	1916	
2193	2020	
2139	1949	
2175	2044	
2209	1905	
2118	1984	
2136	1953	
2101	1952	
2183	1960	
2153	1930	
2243	1926	
2104	1950	
2139	1919	
2155	1946	
2151	1916	
2137	1907	
2161	1991	
2162	2008	
2184	1988	
2188	1925	
2109	2056	
2089	2012	
2148	1960	
2134	1970	
2156	2047	
2202	1943	
2113	2014	
2160	1978	
2159	1946	
2169	2014	
2095	1972	
2105	2056	
2072	2058	
2190	1920	
2108	2046	
2128	2114	
2163	2108	
2046	2077	
2161	2082	
2024	2087	
2008	2063	
2028	2129	
2085	2024	
2038	2130	
2034	2102	
2096	2130	
2023	2069	
2046	2110	
2071	2136	
2009	2134	
2000	2094	
2051	2056	
1959	2094	
1986	2215	
2035	2154	
2017	2235	
1915	2184	
1942	2086	
1936	2192	
1967	2281	
2006	2245	
1903	2224	
1970	2140	
1946	2225	
1951	2228	
1942	2235	
2004	2219	
1956	2183	
1956	2189	
1901	2209	
1911	2226	
1971	2366	
1962	2153	
1922	2254	
1966	2295	
1949	2243	
1892	2353	
1895	2268	
1858	2235	
1949	2293	
1992	2306	
1927	2278	
2112	2301	
1962	2150	
1993	2205	
1934	2225	
2021	2253	
1952	2243	
2022	2168	
1966	2242	
2003	2142	
1877	2234	
1928	2228	
2103	2272	
1940	2231	
1896	2132	
53	55	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
