#PicoHarp 300  Histogram Data			23.05.2020 23:02:27
#channels per curve
65536
#display curve no.
0	1	
#memory block no.
0	1	
#ns/channel
0,2560	0,2560	
#counts
10367	9623	
10384	9691	
10509	9828	
10603	9723	
10652	9763	
10560	9896	
10504	9771	
10353	9679	
10565	9791	
10551	9914	
10741	9808	
10481	9718	
10546	9861	
10619	9777	
10582	9797	
10683	9854	
10556	9988	
10639	9835	
10405	9761	
10470	9698	
10705	9723	
10505	9777	
10525	9878	
10517	9794	
10372	9783	
10472	10018	
10591	9758	
10805	9725	
10852	9742	
10624	9790	
10519	9699	
10501	9785	
10742	9819	
10503	9842	
10851	9747	
10488	9736	
10515	9719	
10548	9947	
10593	9755	
10834	9925	
10586	9829	
10688	9715	
10491	9761	
10730	9733	
10765	9849	
10691	9811	
10584	9776	
10688	9714	
10732	9725	
10569	9696	
10479	9765	
10460	9858	
10679	9837	
10291	9875	
10447	9734	
10642	9815	
10767	9958	
10570	9731	
10782	9869	
10490	9929	
10614	9791	
10689	9966	
10567	9698	
10683	9772	
10642	9960	
10642	9730	
10860	9872	
10721	9863	
10723	9942	
10508	9947	
10459	9812	
10578	10073	
10508	9918	
10625	9634	
10743	9727	
10736	9750	
10576	9873	
10678	9727	
10574	9849	
10562	9773	
10596	9641	
10584	9735	
10569	10038	
10810	9587	
10625	9761	
10677	9917	
10502	9770	
10624	9903	
10648	9766	
10415	9915	
10529	9764	
10677	9715	
10442	9573	
10569	10005	
10689	9826	
10332	9884	
10597	9776	
10331	9788	
10521	9832	
10472	9848	
10573	9757	
10592	9694	
10516	9748	
10565	9933	
10699	9768	
10783	9590	
10705	9771	
10786	9668	
10408	9833	
10421	9764	
10566	9833	
10577	9634	
10600	9794	
10564	9672	
10379	9950	
10601	9646	
10663	9726	
10469	9676	
10537	9762	
10550	9840	
10543	9762	
10417	9842	
10551	9723	
10682	9653	
10683	9794	
10466	9782	
10495	9912	
10590	9682	
10627	9895	
10632	9842	
298	276	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
