6038	8158	
6262	8218	
6342	8065	
6316	8191	
6279	8233	
6144	8166	
6291	7959	
6143	8254	
6237	7992	
6164	7985	
6265	8087	
6242	8115	
6034	8128	
6203	8059	
6269	8282	
6122	8023	
6087	8163	
6109	8032	
6167	8103	
6057	8057	
6065	8092	
6304	8052	
6234	8186	
6298	7996	
6164	8174	
6383	8211	
6033	7998	
6115	8038	
6133	8019	
6189	8116	
6050	8167	
6210	8142	
6197	8036	
6233	8008	
6457	8012	
6145	8148	
6314	8005	
6216	8026	
6269	8222	
6190	8075	
6231	8174	
6268	8118	
6204	7939	
6189	8158	
6381	8131	
6371	8224	
6101	8058	
6292	8112	
6248	8175	
6076	8240	
6205	8164	
6392	8233	
6230	8168	
6314	8032	
6175	8111	
6138	8080	
6130	8114	
6291	8218	
6229	8111	
6224	8222	
6304	7996	
6311	8056	
6306	8263	
6240	8232	
6266	8159	
6272	8171	
6262	8147	
6157	8051	
6162	8090	
6235	8254	
6132	8144	
6283	8012	
6226	8112	
6277	8054	
6014	8221	
6170	8189	
6361	8212	
6214	8190	
6277	8102	
6226	8126	
6102	7961	
6130	8148	
6238	8200	
6210	8273	
6232	8433	
6170	8219	
6238	8140	
6153	8056	
6283	8156	
6059	8141	
6146	8119	
6081	8061	
6162	8197	
6051	8037	
6304	8195	
6094	8132	
6309	8198	
6259	8159	
6162	8068	
6239	8166	
6311	8194	
6357	8234	
6042	8219	
6170	7978	
6200	8225	
6066	8053	
6189	8071	
6137	8046	
6338	8192	
6235	8136	
6279	8153	
6257	8321	
6191	8071	
6301	8117	
6187	8183	
6243	8330	
6201	7991	
6168	8211	
6287	8160	
6185	8169	
6386	8203	
6136	8326	
6350	8075	
6239	8109	
6139	7965	
6177	8197	
6223	8183	
6118	8135	
6315	8097	
6211	8296	
303	418	
0	0	
