1891	1752	
1863	1700	
1878	1783	
1881	1790	
1811	1805	
1903	1802	
1897	1815	
1929	1785	
1884	1823	
1907	1766	
1823	1834	
1900	1789	
1774	1689	
1904	1837	
1847	1916	
1796	1793	
1828	1842	
1836	1789	
1863	1866	
1788	1784	
1785	1779	
1872	1854	
1744	1838	
1688	1865	
1739	1823	
1767	1888	
1770	1850	
1738	1820	
1726	1761	
1645	1825	
1666	1841	
1769	1834	
1651	1853	
1663	1807	
1733	1839	
1747	1860	
1654	1898	
1697	1875	
1640	1889	
1745	1843	
1675	1860	
1645	1942	
1626	1933	
1707	1868	
1734	1919	
1674	1832	
1679	1954	
1716	1887	
1633	1934	
1692	1893	
1686	1861	
1707	1869	
1755	1905	
1730	1830	
1699	1819	
1731	1944	
1685	1875	
1769	1837	
1719	1904	
1720	1922	
1723	1904	
1754	1920	
1759	1928	
1686	1847	
1786	1886	
1751	1860	
1700	1898	
1841	1833	
1753	1830	
1753	1907	
1764	1811	
1771	1918	
1814	1803	
1819	1840	
1834	1823	
1808	1898	
1735	1828	
1891	1810	
1877	1789	
1760	1796	
1761	1761	
1846	1799	
1879	1877	
1817	1762	
1894	1817	
1784	1838	
1831	1856	
1816	1747	
1844	1789	
1883	1861	
1850	1735	
1903	1724	
1879	1817	
1872	1735	
1826	1778	
1918	1844	
1848	1803	
1847	1696	
1920	1790	
1899	1706	
1860	1768	
1925	1682	
1932	1811	
1924	1718	
1863	1711	
1891	1674	
1997	1678	
1929	1715	
2016	1770	
1900	1785	
1893	1720	
1914	1740	
1891	1729	
1934	1715	
1962	1769	
1844	1718	
1987	1735	
1877	1741	
1996	1675	
1928	1760	
1856	1781	
1845	1831	
1951	1676	
1899	1803	
1861	1734	
1950	1739	
1827	1776	
1958	1744	
1854	1710	
1906	1800	
51	60	
0	0	
