2104	1999	
2177	1909	
2099	2032	
2106	1949	
2117	2004	
2126	2010	
2076	1944	
2121	1935	
2175	1974	
2137	2050	
2153	2113	
2060	2010	
2071	1980	
2107	2065	
1998	2071	
2098	2063	
2025	2001	
1978	1999	
1932	2002	
1940	2104	
1989	2118	
2036	2118	
1965	2058	
1896	2041	
1903	2084	
1949	2025	
1926	2094	
1978	2039	
1860	2104	
1891	2095	
1882	2055	
1873	2083	
1960	2104	
1878	2141	
1837	2158	
1874	2061	
1903	2004	
1864	2088	
1874	2069	
1887	2050	
1879	2037	
1854	2066	
1776	2119	
1853	2081	
1960	2108	
1860	2122	
1854	2130	
1916	2156	
1881	2147	
1888	2149	
1873	2109	
1852	2093	
1917	2249	
1789	2166	
1929	2076	
1888	2103	
1891	2157	
1871	2164	
1935	2156	
1983	2105	
1924	2097	
1927	2129	
1978	2116	
1969	2108	
1923	2173	
1898	2097	
2055	2203	
2016	2094	
1918	2138	
1902	2067	
2035	2031	
2067	2107	
2010	2087	
2014	2131	
1925	1981	
1972	2083	
2048	2115	
2099	2128	
2078	2039	
2005	1956	
2048	2096	
2147	2057	
2007	2056	
2128	1949	
2098	2036	
2054	2014	
2103	2025	
2133	1984	
2112	1971	
2158	2031	
2137	1988	
2066	1965	
2130	1938	
2172	1941	
2180	1933	
2149	1946	
2186	1983	
2154	1916	
2151	1938	
2189	1902	
2226	1884	
2144	1989	
2191	1933	
2161	1900	
2138	1928	
2173	1974	
2176	1886	
2181	1890	
2196	1957	
2161	1848	
2180	1858	
2151	1962	
2234	1871	
2262	1910	
2241	1920	
2228	1876	
2253	1861	
2134	1870	
2209	1906	
2155	2013	
2245	1893	
2193	1871	
2182	1967	
2213	1969	
2225	2038	
2166	1950	
2200	2003	
2145	1947	
2177	1934	
2178	1940	
55	47	
0	0	
