6220	5968	
6451	6181	
6311	6237	
6467	6168	
6531	6318	
6598	6420	
6802	6413	
6800	6525	
6773	6775	
6929	6902	
7072	6908	
7069	7065	
7252	7070	
7267	7110	
7469	7190	
7464	7467	
7566	7382	
7649	7433	
7673	7823	
7964	7819	
7859	8038	
7933	8117	
8150	8077	
8323	8250	
8170	8350	
8475	8342	
8430	8589	
8465	8686	
8718	8881	
8673	8769	
8824	9065	
9029	8919	
9112	9125	
9074	9266	
9134	9340	
9090	9390	
9329	9567	
9417	9671	
9472	9853	
9494	9773	
9478	9829	
9593	9879	
9544	9979	
9783	9880	
9788	10055	
9756	10070	
9742	10015	
9693	10072	
9625	10004	
9681	9936	
9763	9983	
9704	10156	
9735	10041	
9615	10081	
9462	9975	
9339	9820	
9402	9629	
9111	9564	
9219	9561	
8988	9422	
9100	9362	
8930	9279	
8721	9213	
8769	8741	
8452	8867	
8440	8667	
8418	8686	
8155	8242	
7963	8010	
7919	8020	
7737	7799	
7467	7581	
7228	7452	
7208	7247	
7015	7125	
7058	6939	
6646	6749	
6573	6591	
6488	6405	
6409	6319	
6325	6119	
6120	5881	
5880	5841	
5727	5600	
5589	5426	
5732	5333	
5561	5278	
5300	5179	
5157	5235	
5323	4859	
5165	5026	
5064	4846	
5119	4693	
5054	4772	
4916	4575	
4932	4663	
4841	4701	
4899	4557	
4891	4706	
4905	4581	
4988	4597	
4868	4641	
5014	4604	
4945	4871	
4755	4817	
4896	4699	
5059	4698	
5006	4743	
5021	4784	
4897	4782	
5073	4920	
5099	4998	
5292	5003	
5310	4985	
5312	5016	
5352	5123	
5323	5173	
5404	5248	
5414	5217	
5577	5346	
5638	5311	
5637	5408	
5721	5570	
5847	5628	
5692	5784	
6022	5805	
5801	5726	
5978	5660	
6026	5923	
6177	5927	
389	408	
0	0	
