4555	4786	
4780	4980	
4684	5006	
4842	4884	
4830	4991	
4789	5080	
4886	5039	
4974	4967	
4844	5093	
4900	5021	
4938	5004	
4795	4975	
4964	5084	
4784	5182	
5000	5126	
4970	5267	
5239	5268	
4938	5176	
5128	5184	
5069	5225	
5261	5285	
5178	5246	
5179	5394	
5094	5428	
5230	5424	
5407	5406	
5261	5298	
5421	5530	
5466	5380	
5506	5539	
5456	5397	
5458	5488	
5482	5403	
5565	5434	
5581	5625	
5627	5526	
5721	5533	
5593	5584	
5791	5467	
5843	5650	
5691	5595	
5783	5814	
5727	5628	
5686	5640	
5818	5693	
5961	5597	
5938	5580	
5828	5698	
5977	5642	
5998	5749	
5966	5632	
5990	5737	
6014	5861	
5964	5676	
6091	5741	
6024	5729	
5835	5703	
5756	5726	
5892	5580	
5949	5620	
5930	5641	
5876	5441	
5862	5718	
5853	5605	
5805	5638	
5812	5712	
5887	5536	
5883	5648	
5838	5625	
5743	5520	
5908	5567	
5752	5590	
5626	5540	
5650	5586	
5479	5391	
5591	5346	
5509	5518	
5474	5317	
5468	5612	
5424	5397	
5429	5468	
5405	5369	
5352	5458	
5387	5372	
5303	5211	
5264	5310	
5082	5292	
5214	5106	
4977	5084	
5192	5285	
5009	5136	
4993	5080	
4880	5036	
5005	5077	
4840	5000	
4969	5082	
4714	5087	
5008	5134	
4687	5046	
4773	5092	
4673	4926	
4590	4998	
4405	4983	
4667	4942	
4639	4865	
4470	4816	
4608	4847	
4636	4969	
4578	4981	
4479	4930	
4613	4917	
4537	4857	
4644	4940	
4597	4917	
4559	4956	
4628	4916	
4511	4911	
4524	4852	
4718	4915	
4607	4888	
4642	4947	
4480	4822	
4556	4860	
4574	4899	
4491	4868	
4680	4755	
4579	4887	
4672	4995	
4721	4858	
4709	4829	
2821	3039	
0	0	
