  -3.2463118e-04  -2.3300225e-01
  -3.1878534e-04  -2.2824923e-01
  -3.1293951e-04  -2.2353797e-01
  -3.0651775e-04  -2.1840261e-01
  -3.0009599e-04  -2.1330357e-01
  -2.9367423e-04  -2.0824085e-01
  -2.8725247e-04  -2.0321445e-01
  -2.8083071e-04  -1.9822437e-01
  -2.7440895e-04  -1.9327061e-01
  -2.6798719e-04  -1.8835317e-01
  -2.6156543e-04  -1.8347204e-01
  -2.5451102e-04  -1.7814479e-01
  -2.4745660e-04  -1.7284843e-01
  -2.4040218e-04  -1.6758294e-01
  -2.3334776e-04  -1.6234832e-01
  -2.2629334e-04  -1.5714459e-01
  -2.1923892e-04  -1.5197174e-01
  -2.1218450e-04  -1.4682976e-01
  -2.0513009e-04  -1.4171867e-01
  -1.9738068e-04  -1.3613310e-01
  -1.8963127e-04  -1.3057236e-01
  -1.8188187e-04  -1.2503644e-01
  -1.7413246e-04  -1.1952535e-01
  -1.6638305e-04  -1.1403909e-01
  -1.5863365e-04  -1.0857765e-01
  -1.5088424e-04  -1.0314104e-01
  -1.4313483e-04  -9.7729252e-02
  -1.3462197e-04  -9.1806632e-02
  -1.2610910e-04  -8.5901247e-02
  -1.1759624e-04  -8.0013097e-02
  -1.0908338e-04  -7.4142182e-02
  -1.0057051e-04  -6.8288501e-02
  -9.2057648e-05  -6.2452056e-02
  -8.3544784e-05  -5.6632846e-02
  -7.5031920e-05  -5.0830871e-02
  -6.5652930e-05  -4.4453539e-02
  -5.6273940e-05  -3.8082914e-02
  -4.6894950e-05  -3.1718996e-02
  -3.7515960e-05  -2.5361784e-02
  -2.8136970e-05  -1.9011278e-02
  -1.8757980e-05  -1.2667479e-02
  -9.3789900e-06  -6.3303864e-03
  -0.0000000e+00  -0.0000000e+00
   0.0000000e+00   0.0000000e+00
   9.3789900e-06   6.3303864e-03
   1.8757980e-05   1.2667479e-02
   2.8136970e-05   1.9011278e-02
   3.7515960e-05   2.5361784e-02
   4.6894950e-05   3.1718996e-02
   5.6273940e-05   3.8082914e-02
   6.5652930e-05   4.4453539e-02
   7.5031920e-05   5.0830871e-02
   8.3544784e-05   5.6632846e-02
   9.2057648e-05   6.2452056e-02
   1.0057051e-04   6.8288501e-02
   1.0908338e-04   7.4142182e-02
   1.1759624e-04   8.0013097e-02
   1.2610910e-04   8.5901247e-02
   1.3462197e-04   9.1806632e-02
   1.4313483e-04   9.7729252e-02
   1.5088424e-04   1.0314104e-01
   1.5863365e-04   1.0857765e-01
   1.6638305e-04   1.1403909e-01
   1.7413246e-04   1.1952535e-01
   1.8188187e-04   1.2503644e-01
   1.8963127e-04   1.3057236e-01
   1.9738068e-04   1.3613310e-01
   2.0513009e-04   1.4171867e-01
   2.1218450e-04   1.4682976e-01
   2.1923892e-04   1.5197174e-01
   2.2629334e-04   1.5714459e-01
   2.3334776e-04   1.6234832e-01
   2.4040218e-04   1.6758294e-01
   2.4745660e-04   1.7284843e-01
   2.5451102e-04   1.7814479e-01
   2.6156543e-04   1.8347204e-01
   2.6798719e-04   1.8835317e-01
   2.7440895e-04   1.9327061e-01
   2.8083071e-04   1.9822437e-01
   2.8725247e-04   2.0321445e-01
   2.9367423e-04   2.0824085e-01
   3.0009599e-04   2.1330357e-01
   3.0651775e-04   2.1840261e-01
   3.1293951e-04   2.2353797e-01
   3.1878534e-04   2.2824923e-01
   3.2463118e-04   2.3300225e-01
   3.3047702e-04   2.3779701e-01
   3.3632286e-04   2.4263352e-01
   3.4216869e-04   2.4751177e-01
   3.4801453e-04   2.5243177e-01
   3.5386037e-04   2.5739352e-01
   3.5970621e-04   2.6239702e-01
   3.6502778e-04   2.6699323e-01
   3.7034934e-04   2.7163714e-01
   3.7567091e-04   2.7632872e-01
   3.8099248e-04   2.8106800e-01
   3.8631404e-04   2.8585496e-01
   3.9163561e-04   2.9068960e-01
   3.9695718e-04   2.9557194e-01
   4.0227875e-04   3.0050196e-01
   4.0712306e-04   3.0503697e-01
   4.1196737e-04   3.0962668e-01
   4.1681169e-04   3.1427109e-01
   4.2165600e-04   3.1897021e-01
   4.2650032e-04   3.2372403e-01
   4.3134463e-04   3.2853255e-01
   4.3618895e-04   3.3339578e-01
   4.4103326e-04   3.3831371e-01
   4.4544312e-04   3.4284455e-01
   4.4985299e-04   3.4743891e-01
   4.5426285e-04   3.5209680e-01
   4.5867271e-04   3.5681821e-01
   4.6308257e-04   3.6160315e-01
   4.6749244e-04   3.6645161e-01
   4.7190230e-04   3.7136360e-01
   4.7631216e-04   3.7633912e-01
   4.8032654e-04   3.8093122e-01
   4.8434091e-04   3.8559850e-01
   4.8835529e-04   3.9034095e-01
   4.9236966e-04   3.9515857e-01
   4.9638404e-04   4.0005137e-01
   5.0039841e-04   4.0501934e-01
   5.0441278e-04   4.1006249e-01
   5.0842716e-04   4.1518080e-01
   5.1208151e-04   4.1991522e-01
   5.1573587e-04   4.2474098e-01
   5.1939022e-04   4.2965811e-01
   5.2304458e-04   4.3466660e-01
   5.2669893e-04   4.3976644e-01
   5.3035328e-04   4.4495764e-01
   5.3400764e-04   4.5024020e-01
   5.3766199e-04   4.5561412e-01
   5.4108097e-04   4.6073246e-01
   5.4449995e-04   4.6597364e-01
   5.4791893e-04   4.7133763e-01
   5.5133790e-04   4.7682445e-01
   5.5475688e-04   4.8243410e-01
   5.5817586e-04   4.8816658e-01
   5.6159484e-04   4.9402188e-01
   5.6501381e-04   5.0000000e-01
