9996	9444	
10013	9410	
9880	9314	
10078	9550	
10055	9477	
10061	9498	
9982	9416	
9844	9277	
10074	9227	
10114	9121	
10243	9444	
10030	9282	
10072	9118	
10144	9250	
10215	9241	
10289	9379	
10211	9322	
10074	9169	
10216	8850	
10108	9013	
10438	8915	
10313	9204	
10496	9133	
10557	9042	
10387	8888	
10536	8896	
10487	8902	
10588	8844	
10601	8843	
10479	9019	
10643	8872	
10866	8787	
10652	8827	
10772	8674	
10874	8762	
10635	8786	
10815	8764	
10765	8930	
10780	8702	
10744	8591	
10777	8771	
10875	8709	
10865	8882	
10952	8749	
10937	8721	
11045	8880	
10981	8858	
10798	8752	
10941	8720	
10999	8749	
11193	8785	
10942	8962	
11127	8852	
10926	8866	
10975	8853	
10960	8802	
10918	8911	
10830	8920	
11105	8859	
11052	8746	
10847	8947	
11100	8946	
10774	9049	
10874	8850	
10862	8850	
10943	8816	
10883	9163	
10723	9092	
10630	8935	
10684	9058	
10716	9008	
10795	8959	
10468	9188	
10496	9038	
10280	8993	
10467	9086	
10513	9148	
10357	9213	
10394	9026	
10298	8920	
10268	9011	
10198	9226	
10253	9295	
10162	9206	
9997	9170	
10257	9171	
9945	9168	
10139	9331	
10235	9190	
9873	9371	
9721	9272	
9768	9159	
9746	9270	
9981	9332	
9692	9498	
10033	9634	
9693	9479	
9655	9290	
9520	9277	
9776	9311	
9642	9623	
9751	9541	
9476	9591	
9575	9436	
9374	9372	
9595	9425	
9664	9645	
9679	9581	
9645	9686	
9700	9536	
9568	9763	
9629	9517	
9459	9588	
9626	9547	
9674	9645	
9574	9535	
9655	9569	
9703	9502	
9660	9739	
9810	9718	
9732	9517	
9573	9807	
9682	9639	
9860	9610	
9718	9455	
10011	9485	
9684	9588	
9786	9592	
10043	9662	
9883	9469	
234	261	
0	0	
