1758	1871	
1763	1885	
1693	1864	
1905	1891	
1885	1869	
1788	1879	
1820	1895	
1821	1863	
1766	1920	
1873	1856	
1883	1893	
1953	1884	
1820	1920	
1765	1869	
1845	1859	
1850	1920	
1756	1909	
1830	1895	
1784	1835	
1797	1898	
1802	1949	
1842	1888	
1879	1817	
1735	1935	
1832	1908	
1764	1893	
1818	1850	
1815	1885	
1836	1814	
1783	1859	
1768	1904	
1794	1813	
1746	1978	
1718	1900	
1809	1882	
1756	1891	
1725	1818	
1794	1937	
1757	1942	
1827	1867	
1844	1879	
1821	1929	
1815	1807	
1722	1915	
1810	1881	
1827	1910	
1775	1835	
1798	1807	
1798	1888	
1735	1864	
1788	1939	
1859	1892	
1855	1917	
1855	1878	
1838	1908	
1792	2003	
1779	1870	
1731	1772	
1802	1939	
1817	1912	
1756	1776	
1844	1885	
1731	1874	
1826	1866	
1781	1839	
1788	1918	
1848	1900	
1805	1862	
1812	1910	
1679	1864	
1737	1973	
1803	1971	
1816	1841	
1803	1902	
1806	1899	
1795	1796	
1793	1886	
1850	1890	
1741	1885	
1788	1861	
1810	1908	
1832	1914	
1746	1855	
1684	1853	
1849	1859	
1715	1874	
1804	1787	
1787	1862	
1852	1860	
1762	1779	
1756	1914	
1839	1744	
1812	1912	
1819	1840	
1816	1968	
1864	1828	
1852	1843	
1752	1917	
1929	1808	
1755	1854	
1843	1874	
1855	1855	
1826	1859	
1828	1925	
1836	1872	
1839	1835	
1834	1947	
1816	1834	
1826	1811	
1783	1939	
1855	1843	
1874	1817	
1877	1858	
1849	1964	
1836	1903	
1820	1840	
1907	1784	
1819	1842	
1884	1904	
1818	1926	
1817	1882	
1795	1864	
1905	1872	
1786	1947	
1763	1853	
1840	1876	
1907	1853	
1814	1881	
1843	1892	
1816	1864	
58	50	
0	0	
